conceptID,concept,rank,PMID
,occlusive,2,18493542
,protruding,1,18493542
,frequency,1,18493542
,balloon,1,18493542
,present,1,18493542
,study,1,18493542
,coronary stent,1,18493542
,stent,1,18493542
,ruptured,1,18493542
,plaque,1,18493542
,consequently,1,18493542
,wide,1,18493542
,vessel,1,18493542
,evaluation,1,18493540
,thrombi,1,18493540
,coronary,1,18493540
,coronary lesions,1,18493540
,lesions,1,18493540
,patients,1,18493540
,acute,1,18493540
,acute myocardial infarction,1,18493540
,myocardial,1,18493540
,myocardial infarction,1,18493540
,infarction,1,18493540
,purpose,1,18493540
,study,1,18493540
,intracoronary,1,18493540
,thrombi,10,18493540
,culprit lesions,1,18493540
,lesions,3,18493540
,patients,7,18493540
,acute,1,18493540
,acute myocardial infarction,1,18493540
,myocardial,1,18493540
,myocardial infarction,1,18493540
,infarction,1,18493540
,ami,3,18493540
,angioscopy,1,18493540
,clinical,1,18493540
,angiographic,1,18493540
,features,1,18493540
,coronary,1,18493540
,coronary lesions,1,18493540
,males,1,18493540
,females,1,18493540
,years,1,18493540
,old,1,18493540
,interventional,1,18493540
,therapy,1,18493540
,red,4,18493540
,mixed,2,18493540
,white,4,18493540
,complete,1,18493540
,complete obstruction,1,18493540
,obstruction,2,18493540
,grade,2,18493540
,more,3,18493540
,frequently,3,18493540
,other,1,18493540
,hand,1,18493540
,incomplete,1,18493540
,grade ii,1,18493540
,iii,1,18493540
,others,4,18493540
,defect,1,18493540
,significantly,1,18493540
,distance,1,18493540
,proximal,1,18493540
,side,1,18493540
,branch,1,18493540
,time,1,18493540
,onset,1,18493540
,results,1,18493540
,blood,1,18493540
,blood flow,1,18493540
,flow,1,18493540
,determinant,1,18493540
,characterization,1,18493540
,lanoteplase,1,18034526
,lanoteplase,7,18034526
,recombinant,1,18034526
,plasminogen,1,18034526
,plasminogen activator,1,18034526
,single,1,18034526
,single bolus,1,18034526
,bolus,1,18034526
,intravenous,1,18034526
,intravenous injection,1,18034526
,injection,1,18034526
,displays,1,18034526
,thrombolytic,1,18034526
,activity,1,18034526
,phase,2,18034526
,trial,1,18034526
,reperfusion,1,18034526
,minutes,2,18034526
,patients,2,18034526
,acute,1,18034526
,acute myocardial infarction,1,18034526
,myocardial,1,18034526
,myocardial infarction,1,18034526
,infarction,1,18034526
,not,1,18034526
,significantly,1,18034526
,superior,1,18034526
,grade,1,18034526
,flow,1,18034526
,preliminary,2,18034526
,results,2,18034526
,iii,1,18034526
,study,3,18034526
,effective,1,18034526
,alteplase,3,18034526
,mortality,1,18034526
,days,1,18034526
,incidence,3,18034526
,death,1,18034526
,major,1,18034526
,bleeding,2,18034526
,heart,1,18034526
,heart failure,1,18034526
,failure,1,18034526
,lower,1,18034526
,large,1,18034526
,greater,1,18034526
,intracranial,1,18034526
,intracranial haemorrhage,1,18034526
,haemorrhage,1,18034526
,mild,1,18034526
,similar,1,18034526
,stroke,1,18034526
,smaller,1,18034526
,adverse events,1,18034526
,events,1,18034526
,more,1,17199221
,complete,1,17199221
,inhibition,1,17199221
,angiotensin,1,17199221
,angiotensin receptor,1,17199221
,receptor,1,17199221
,blockade,1,17199221
,survival,1,17199221
,myocardial,1,17199221
,myocardial infarction,1,17199221
,infarction,1,17199221
,enzyme,1,17199221
,ace,5,17199221
,inhibitors,2,17199221
,role,1,17199221
,management,1,17199221
,patients,3,17199221
,hypertension,1,17199221
,heart,1,17199221
,heart failure,1,17199221
,failure,1,17199221
,myocardial,2,17199221
,myocardial infarction,2,17199221
,infarction,2,17199221
,ace inhibitors,1,17199221
,well,3,17199221
,acute,2,17199221
,chronic,1,17199221
,consistent,1,17199221
,survival,2,17199221
,benefits,1,17199221
,risk,3,17199221
,groups,1,17199221
,recent,1,17199221
,development,2,17199221
,angiotensin,1,17199221
,angiotensin ii,1,17199221
,ang,2,17199221
,receptor,1,17199221
,pharmacological,2,17199221
,therapy,1,17199221
,more,1,17199221
,completely,1,17199221
,actions,1,17199221
,level,1,17199221
,questions,1,17199221
,efficacy,1,17199221
,ace inhibitor,3,17199221
,inhibitor,3,17199221
,experience,1,17199221
,major,1,17199221
,direct,1,17199221
,comparison,1,17199221
,valsartan,2,17199221
,acute myocardial infarction,1,17199221
,trial,1,17199221
,contrast,1,17199221
,arb,1,17199221
,alone,1,17199221
,combination,1,17199221
,regimen,1,17199221
,high,2,17199221
,high risk,2,17199221
,population,1,17199221
,arms,1,17199221
,advance,1,17199221
,additional,1,17199221
,clinical,1,17199221
,value,1,17199221
,survival,1,17018938
,trends,1,17018938
,ventricular,1,17018938
,ventricular hypertrophy,1,17018938
,hypertrophy,1,17018938
,gender,1,17018938
,gender differences,1,17018938
,differences,1,17018938
,study,1,17018938
,objective,1,17018938
,prevalence,3,17018938
,incidence,4,17018938
,ventricular,1,17018938
,ventricular hypertrophy,1,17018938
,hypertrophy,4,17018938
,lvh,12,17018938
,large,1,17018938
,prospective,1,17018938
,prospective cohort study,1,17018938
,cohort,2,17018938
,cohort study,1,17018938
,study,2,17018938
,almost,1,17018938
,participants,2,17018938
,risk,5,17018938
,risk factors,3,17018938
,factors,6,17018938
,predictive,3,17018938
,predictive factors,3,17018938
,appearance,2,17018938
,morbidity,1,17018938
,mortality,2,17018938
,calculations,1,17018938
,material,1,17018938
,methods,2,17018938
,minnesota,1,17018938
,code,2,17018938
,ecg,6,17018938
,first,1,17018938
,visit,1,17018938
,case,1,17018938
,subsequent,1,17018938
,visits,1,17018938
,cases,2,17018938
,time,3,17018938
,diagnosis,4,17018938
,logistic,1,17018938
,logistic regression,1,17018938
,regression,2,17018938
,abnormality,1,17018938
,comparison,1,17018938
,other,2,17018938
,stages,1,17018938
,results,1,17018938
,men,6,17018938
,women,8,17018938
,year,2,17018938
,genders,3,17018938
,age,4,17018938
,systolic,4,17018938
,systolic blood pressure,4,17018938
,blood,5,17018938
,blood pressure,5,17018938
,pressure,5,17018938
,odds ratio,2,17018938
,ratio,4,17018938
,mmhg,1,17018938
,confidence,1,17018938
,confidence interval,1,17018938
,interval,1,17018938
,silent,1,17018938
,silent myocardial infarction,1,17018938
,myocardial,1,17018938
,myocardial infarction,1,17018938
,infarction,1,17018938
,changes,2,17018938
,similar,1,17018938
,angina,1,17018938
,ecg changes,1,17018938
,severe,4,17018938
,smoking,1,17018938
,effect,1,17018938
,coronary,1,17018938
,significantly,1,17018938
,hazard,1,17018938
,hazard ratio,1,17018938
,total,1,17018938
,survival,2,17018938
,conclusions,1,17018938
,presence,1,17018938
,ischemic,1,17018938
,ischemic heart disease,1,17018938
,heart,1,17018938
,heart disease,1,17018938
,disease,1,17018938
,criteria,1,17018938
,detect,1,17018938
,mild,2,17018938
,only,1,17018938
,more,1,17018938
,sensitive,1,17018938
,moderate,1,17018938
,order,1,17018938
,severity,1,17018938
,results,1,17018924
,percutaneous,1,17018924
,percutaneous coronary interventions,1,17018924
,coronary,1,17018924
,interventions,1,17018924
,iceland,1,17018924
,purpose,1,17018924
,potential,1,17018924
,changes,3,17018924
,clinical,3,17018924
,indications,1,17018924
,composition,1,17018924
,patient,2,17018924
,population,3,17018924
,percutaneous,1,17018924
,percutaneous coronary intervention,1,17018924
,coronary,3,17018924
,intervention,1,17018924
,iceland,4,17018924
,success,3,17018924
,rate,7,17018924
,major,1,17018924
,complications,3,17018924
,procedure,2,17018924
,study,3,17018924
,interval,3,17018924
,small,1,17018924
,nation,1,17018924
,pci,11,17018924
,centre,1,17018924
,material,1,17018924
,methods,1,17018924
,first,2,17018924
,registry,1,17018924
,start,1,17018924
,data,1,17018924
,records,1,17018924
,mortality,3,17018924
,total,1,17018924
,annual,1,17018924
,low,2,17018924
,rise,1,17018924
,last,1,17018924
,years,4,17018924
,periods,1,17018924
,procedures,8,17018924
,number,2,17018924
,method,1,17018924
,iii,3,17018924
,use,2,17018924
,stents,2,17018924
,new,1,17018924
,regime,1,17018924
,results,1,17018924
,period,2,17018924
,elective,1,17018924
,subacute,2,17018924
,acute,5,17018924
,increase,1,17018924
,patients,4,17018924
,acute coronary syndromes,1,17018924
,syndromes,1,17018924
,ratio,2,17018924
,unstable,1,17018924
,unstable angina,1,17018924
,angina,1,17018924
,proportionally,1,17018924
,vessel,1,17018924
,proportion,1,17018924
,still,2,17018924
,due,1,17018924
,restenosis,1,17018924
,somewhat,1,17018924
,simultaneously,1,17018924
,coronary bypass,1,17018924
,coronary bypass surgery,1,17018924
,bypass,1,17018924
,bypass surgery,1,17018924
,surgery,1,17018924
,significantly,1,17018924
,elevated,1,17018924
,elevated creatinine,1,17018924
,elevated creatinine kinase levels,1,17018924
,creatinine,1,17018924
,creatinine kinase,1,17018924
,creatinine kinase levels,1,17018924
,kinase,1,17018924
,levels,1,17018924
,acute myocardial infarction,1,17018924
,myocardial,1,17018924
,myocardial infarction,1,17018924
,infarction,1,17018924
,similar,1,17018924
,hospital,1,17018924
,hospital mortality,1,17018924
,conclusions,1,17018924
,national,1,17018924
,basis,1,17018924
,highest,1,17018924
,europe,1,17018924
,increased,1,17018924
,out,1,17018924
,more,1,17018924
,complicated,1,17018924
,widespread,1,17018924
,widespread disease,1,17018924
,disease,1,17018924
,high,1,17018924
,frequency,1,17018924
,ischemic,1,17016277
,ischemic preconditioning,1,17016277
,preconditioning,1,17016277
,myocardial,1,17016277
,myocardial stunning,1,17016277
,anesthesia,1,17016277
,brief,2,17016277
,brief periods,1,17016277
,periods,1,17016277
,ischemia,2,17016277
,heart,1,17016277
,subsequent,1,17016277
,prolonged,1,17016277
,ischemic,6,17016277
,phenomenon,1,17016277
,ischemic preconditioning,3,17016277
,preconditioning,3,17016277
,effects,1,17016277
,markedly,1,17016277
,myocardial,3,17016277
,myocardial ischemic,1,17016277
,injury,2,17016277
,vivo,1,17016277
,volatile,1,17016277
,anesthetics,1,17016277
,myocardium,2,17016277
,infarction,1,17016277
,mechanism,1,17016277
,similar,1,17016277
,contractile,1,17016277
,dysfunction,1,17016277
,brief period,1,17016277
,period,1,17016277
,myocardial ischemia,1,17016277
,restoration,1,17016277
,coronary,1,17016277
,blood,1,17016277
,blood flow,1,17016277
,flow,1,17016277
,absence,1,17016277
,tissue,1,17016277
,necrosis,1,17016277
,process,1,17016277
,myocardial stunning,1,17016277
,clinical,1,17016277
,evidence,1,17016277
,adenosine,1,17016277
,potassium,1,17016277
,potassium channel,1,17016277
,channel,1,17016277
,function,1,17016277
,central,1,17016277
,role,1,17016277
,protection,1,17016277
,regimen,1,16948203
,therapeutic,1,16948203
,activated,1,16948203
,partial,1,16948203
,time,1,16948203
,aptt,1,16948203
,acute,1,16948203
,acute coronary syndrome,1,16948203
,coronary,1,16948203
,syndrome,1,16948203
,low,1,16948203
,low molecular weight heparin,1,16948203
,molecular,1,16948203
,molecular weight,1,16948203
,weight,4,16948203
,heparin,7,16948203
,increasingly,1,16948203
,treatment,2,16948203
,acute,1,16948203
,acute coronary syndrome,1,16948203
,coronary,1,16948203
,syndrome,1,16948203
,acs,3,16948203
,intravenous,1,16948203
,infusion,1,16948203
,still,1,16948203
,australian,1,16948203
,hospitals,1,16948203
,paper,1,16948203
,effectiveness,1,16948203
,regimen,2,16948203
,therapeutic,5,16948203
,activated,1,16948203
,partial,1,16948203
,time,1,16948203
,aptt,6,16948203
,hours,4,16948203
,sequential,1,16948203
,retrospective,1,16948203
,chart,1,16948203
,chart review,1,16948203
,review,1,16948203
,medical,1,16948203
,medical records,1,16948203
,records,1,16948203
,patients,4,16948203
,district hospital,1,16948203
,hospital,1,16948203
,south,1,16948203
,south western,1,16948203
,western,1,16948203
,australia,1,16948203
,not,2,16948203
,thrombolytic,1,16948203
,warfarin,1,16948203
,therapy,3,16948203
,only,2,16948203
,cent,1,16948203
,level,1,16948203
,heparin therapy,2,16948203
,comparison,1,16948203
,groups,2,16948203
,body,3,16948203
,body weight,3,16948203
,factor,1,16948203
,significantly,2,16948203
,different,1,16948203
,threshold,2,16948203
,less,1,16948203
,significant,1,16948203
,proportion,1,16948203
,kg body weight,1,16948203
,findings,1,16948203
,study,1,16948203
,ineffective,1,16948203
,rapid,1,16948203
,achievement,1,16948203
,shock,1,16597285
,review,1,16597285
,pathophysiology,1,16597285
,management,1,16597285
,part,1,16597285
,objective,1,16597285
,pathophysiology,1,16597285
,management,6,16597285
,hypovolaemic,4,16597285
,cardiogenic,6,16597285
,septic,2,16597285
,septic shock,2,16597285
,shock,11,16597285
,presentation,1,16597285
,data,1,16597285
,data sources,1,16597285
,sources,1,16597285
,articles,1,16597285
,abstracts,1,16597285
,review,2,16597285
,studies,2,16597285
,medline,1,16597285
,search,1,16597285
,english,1,16597285
,english language,1,16597285
,language,1,16597285
,literature,1,16597285
,cardiogenic shock,5,16597285
,hypovolaemic shock,2,16597285
,summary,1,16597285
,clinical,1,16597285
,clinical syndrome,1,16597285
,syndrome,1,16597285
,hypotension,1,16597285
,systolic,1,16597285
,systolic blood pressure,1,16597285
,blood,3,16597285
,blood pressure,1,16597285
,blood pressure less,1,16597285
,pressure,2,16597285
,less,3,16597285
,mmhg,2,16597285
,mean,1,16597285
,mean arterial pressure,1,16597285
,mean arterial pressure less,1,16597285
,arterial,1,16597285
,arterial pressure,1,16597285
,greater,1,16597285
,minutes,1,16597285
,oliguria,1,16597285
,urine,1,16597285
,urine output,1,16597285
,output,1,16597285
,consecutive,1,16597285
,hours,1,16597285
,poor,2,16597285
,poor peripheral perfusion,1,16597285
,peripheral,1,16597285
,peripheral perfusion,1,16597285
,perfusion,1,16597285
,clammy,1,16597285
,clammy skin,1,16597285
,skin,1,16597285
,capillary,1,16597285
,capillary refill,1,16597285
,refill,1,16597285
,disorders,1,16597285
,cause,1,16597285
,defect,2,16597285
,low,1,16597285
,intravascular,3,16597285
,volume,3,16597285
,reduction,2,16597285
,myocardial,4,16597285
,understanding,1,16597285
,very,1,16597285
,very little,1,16597285
,little,1,16597285
,past,1,16597285
,years,1,16597285
,treatment,1,16597285
,lesion,1,16597285
,surgical,1,16597285
,correction,1,16597285
,blood loss,1,16597285
,loss,2,16597285
,replacement,2,16597285
,sodium,1,16597285
,colloid,1,16597285
,crystalloid,1,16597285
,fluids,1,16597285
,due,1,16597285
,recent,2,16597285
,developments,1,16597285
,percutaneous,2,16597285
,percutaneous coronary revascularisation,1,16597285
,coronary,3,16597285
,coronary revascularisation,1,16597285
,revascularisation,2,16597285
,techniques,1,16597285
,centers,1,16597285
,emergency,1,16597285
,cardiac,1,16597285
,cardiac catheterisation,1,16597285
,catheterisation,1,16597285
,urgent,3,16597285
,myocardial reperfusion,1,16597285
,reperfusion,1,16597285
,percutaneous transluminal coronary angioplasty,1,16597285
,transluminal,1,16597285
,coronary angioplasty,1,16597285
,angioplasty,1,16597285
,coronary artery,1,16597285
,coronary artery stenting,1,16597285
,artery,1,16597285
,stenting,1,16597285
,selected,1,16597285
,cases,2,16597285
,use,1,16597285
,glycoprotein,1,16597285
,antagonists,1,16597285
,circulation,1,16597285
,intraaortic balloon pump,1,16597285
,balloon,2,16597285
,balloon pump,1,16597285
,pump,1,16597285
,mortality,2,16597285
,acute,2,16597285
,acute myocardial infarction,2,16597285
,myocardial infarction,2,16597285
,infarction,2,16597285
,large,1,16597285
,multicentre trials,1,16597285
,conclusions,1,16597285
,counterpulsation,1,16597285
,patients,1,16597285
,predictor,1,16464184
,health,1,16464184
,health states,1,16464184
,states,1,16464184
,background,1,16464184
,number,1,16464184
,medical,1,16464184
,outcomes,1,16464184
,short,1,16464184
,short form,1,16464184
,form,1,16464184
,mos,1,16464184
,scores,1,16464184
,healthy,2,16464184
,persons,1,16464184
,various,1,16464184
,levels,1,16464184
,health,16,16464184
,objectives,1,16464184
,purpose,1,16464184
,study,1,16464184
,ability,2,16464184
,not,4,16464184
,respondents,2,16464184
,problems,5,16464184
,methods,1,16464184
,structural,1,16464184
,structural equation modeling,1,16464184
,equation,1,16464184
,modeling,1,16464184
,techniques,1,16464184
,illness,4,16464184
,sample,1,16464184
,national,1,16464184
,national survey,1,16464184
,survey,1,16464184
,functional,1,16464184
,functional health,1,16464184
,health status,3,16464184
,status,3,16464184
,results,1,16464184
,correlation,2,16464184
,physical,5,16464184
,physical health,4,16464184
,variance,3,16464184
,correlations,1,16464184
,markedly,1,16464184
,lower,1,16464184
,scales,1,16464184
,mental,3,16464184
,mental health,3,16464184
,independent,1,16464184
,conclusions,1,16464184
,poor,1,16464184
,accounting,1,16464184
,significant,1,16464184
,absolute,1,16464184
,relative,1,16464184
,small,1,16464184
,much,1,16464184
,much better,1,16464184
,better,1,16464184
,job,1,16464184
,general,1,16464184
,findings,1,16464184
,well,1,16464184
,groups,1,16464184
,objective,1,16464184
,measures,1,16464184
,conjunction,1,16464184
,use,1,16464184
,treatment,1,16422031
,dyslipidaemias,1,16422031
,patients,1,16422031
,vascular,1,16422031
,vascular disease,1,16422031
,disease,1,16422031
,revival,1,16422031
,key,1,16422031
,statin,2,16422031
,effect,1,16422031
,concentrations,1,16422031
,lipoprotein,1,16422031
,lipoprotein cholesterol,1,16422031
,cholesterol,2,16422031
,ldl,3,16422031
,epidemiological,1,16422031
,surveys,1,16422031
,healthy,2,16422031
,populations,1,16422031
,other,2,16422031
,variables,3,16422031
,dense,1,16422031
,distribution,1,16422031
,possibly,1,16422031
,predictors,2,16422031
,vascular,3,16422031
,events,2,16422031
,hdl,2,16422031
,levels,2,16422031
,outcome,1,16422031
,plasma,1,16422031
,plasma fibrinogen,1,16422031
,plasma fibrinogen levels,1,16422031
,fibrinogen,1,16422031
,fibrinogen levels,1,16422031
,risk,1,16422031
,healthy subjects,1,16422031
,subjects,1,16422031
,patients,1,16422031
,ischaemic,1,16422031
,ischaemic heart disease,1,16422031
,heart,1,16422031
,heart disease,1,16422031
,disease,1,16422031
,fibrates,1,16422031
,effects,1,16422031
,all,1,16422031
,results,1,16422031
,recent,1,16422031
,bezafibrate,3,16422031
,infarction,1,16422031
,prevention,1,16422031
,bip,2,16422031
,study,1,16422031
,veterans,1,16422031
,veterans administration,1,16422031
,administration,1,16422031
,intervention,1,16422031
,intervention trial,1,16422031
,trial,1,16422031
,interest,1,16422031
,gemfibrozil,2,16422031
,poor,1,16422031
,capacity,2,16422031
,benefits,1,16422031
,actions,2,16422031
,reduction,1,16422031
,quantity,1,16422031
,ciprofibrate,1,16422031
,fenofibrate,1,16422031
,significantly,1,16422031
,greater,1,16422031
,advantage,1,16422031
,more,1,16422031
,effective,1,16422031
,additional,1,16422031
,class,1,16422031
,drugs,1,16422031
,prophylactic,1,16351998
,intravenous,1,16351998
,mannitol,1,16351998
,normal,1,16351998
,normal saline,1,16351998
,saline,1,16351998
,patients,1,16351998
,poor,1,16351998
,renal,1,16351998
,renal function,1,16351998
,function,1,16351998
,prior,1,16351998
,cardiac,1,16351998
,cardiac surgery,1,16351998
,surgery,1,16351998
,time,1,16351998
,multicentre trial,1,16351998
,trial,1,16351998
,background,1,16351998
,postoperative,3,16351998
,acute,3,16351998
,acute renal failure,3,16351998
,renal,4,16351998
,renal failure,3,16351998
,failure,3,16351998
,dialysis,3,16351998
,poor,1,16351998
,poor prognosis,1,16351998
,prognosis,1,16351998
,unaltered,1,16351998
,years,1,16351998
,cardiac,1,16351998
,surgical,1,16351998
,surgical patients,1,16351998
,patients,4,16351998
,risk,2,16351998
,preoperative,2,16351998
,serum,4,16351998
,serum creatinine,4,16351998
,creatinine,4,16351998
,use,1,16351998
,prophylactic,1,16351998
,intravenous,1,16351998
,mannitol,3,16351998
,normal,3,16351998
,normal saline,3,16351998
,saline,3,16351998
,therapy,2,16351998
,addition,1,16351998
,traditional,1,16351998
,methods,2,16351998
,support,1,16351998
,mean,2,16351998
,pre,1,16351998
,intra,1,16351998
,postoperatively,2,16351998
,treatment,2,16351998
,baseline,1,16351998
,results,1,16351998
,patient,3,16351998
,myocardial,1,16351998
,myocardial infarction,1,16351998
,infarction,1,16351998
,stroke,1,16351998
,first,1,16351998
,days,1,16351998
,urea,1,16351998
,peak,1,16351998
,day,1,16351998
,high,1,16351998
,high urine output,1,16351998
,urine,1,16351998
,urine output,1,16351998
,output,1,16351998
,haemodialysis,1,16351998
,conclusion,1,16351998
,effective,1,16351998
,diuresis,1,16351998
,need,1,16351998
,trial,1,16351998
,structure,1,16228908
,function,1,16228908
,formation,1,16228908
,new,1,16228908
,cell,1,16228908
,contacts,1,16228908
,cardiomyocytes,1,16228908
,superfamily,1,16228908
,transmembrane,1,16228908
,adhesion,2,16228908
,adhesion proteins,1,16228908
,proteins,2,16228908
,intercalated discs,1,16228908
,termini,1,16228908
,cardiomyocytes,4,16228908
,anchor,1,16228908
,myofibrils,1,16228908
,contacts,2,16228908
,large,1,16228908
,body,1,16228908
,data,1,16228908
,molecular,1,16228908
,molecular structure,1,16228908
,structure,1,16228908
,function,1,16228908
,little,1,16228908
,temporal,1,16228908
,interactions,1,16228908
,different,1,16228908
,junctional,1,16228908
,structures,2,16228908
,formation,1,16228908
,intercalated disc,2,16228908
,disc,2,16228908
,maturation,1,16228908
,postnatal,1,16228908
,postnatal development,1,16228908
,development,2,16228908
,progression,1,16228908
,compensated,1,16228908
,ventricular,1,16228908
,ventricular hypertrophy,1,16228908
,hypertrophy,1,16228908
,heart,1,16228908
,heart failure,1,16228908
,failure,1,16228908
,animal,1,16228908
,animal models,1,16228908
,models,1,16228908
,patients,1,16228908
,culture,2,16228908
,adult,2,16228908
,rat,1,16228908
,de novo,1,16228908
,order,1,16228908
,dynamics,1,16228908
,cytoskeletal,1,16228908
,cells,2,16228908
,expression,1,16228908
,chimeric,1,16228908
,chimeric proteins,1,16228908
,green,1,16228908
,green fluorescent protein,1,16228908
,fluorescent,1,16228908
,protein,1,16228908
,reporter,1,16228908
,technique,1,16228908
,routine,1,16228908
,method,1,16228908
,basic,1,16228908
,basic research,1,16228908
,research,1,16228908
,complements,1,16228908
,video,1,16228908
,confocal microscopy,1,16228908
,microscopy,1,16228908
,variety,1,16228908
,studies,1,16228908
,cell,1,16228908
,cell biology,1,16228908
,biology,1,16228908
,pharmacology,1,16228908
,ability,1,16228908
,electrically,1,16228908
,network,1,16228908
,possibly,1,16228908
,reimplantation,1,16228908
,myocardium,1,16228908
,new,1,16228908
,healthy,1,16228908
,muscle,1,16228908
,muscle tissue,1,16228908
,tissue,2,16228908
,several,1,16228908
,groups,1,16228908
,successfully,1,16228908
,sites,1,16228908
,myocardial,1,16228908
,myocardial infarcts,1,16228908
,infarcts,1,16228908
,autologous,1,16228908
,cardiomyocyte,1,16228908
,implantation,1,16228908
,cardiac,1,16228908
,repair,1,16228908
,infarction,1,16228908
,advances,1,16228908
